airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft,name
307882,EGSI,2574,0,GRS,0,0,3,52.6412471011378,0.292961597442627,0,28,0,21,52.6474705035557,0.298444032669067,3,208,0,Marshland Airfield
29183,EGSJ,2572,0,ASP,0,0,6,52.5091233856461,1.41223669052124,40,59,0,24,52.5127408269222,1.42218232154846,35,239,0,Seething Airfield
29185,EGSL,2339,0,GRS,0,0,9,51.8947218800686,0.444871187210083,84,85,0,27,51.8952846491755,0.455224514007568,84,265,0,Andrewsfield
29186,EGSM,1696,0,CON,0,0,9,52.43531228341,1.61379933357239,22,90,0,27,52.4353384470314,1.62142753601074,22,270,0,Beccles Airfield
29188,EGSO,2125,0,GRS,0,0,13,52.1730763317085,1.10652923583984,58,125,0,31,52.1697600079669,1.11433982849121,63,305,0,Crowfield Airfield
29188,EGSO,1958,0,GRS,0,0,1,52.1710694589784,1.10924363136292,58,12,0,19,52.1763200361986,1.1110782623291,56,192,0,Crowfield Airfield
29189,EGSP,648,0,GRS,0,0,6,52.5566356879204,-0.389628410339355,36,61,0,24,52.5575032230065,-0.387074947357178,35,241,0,Peterborough/Sibson AP
29189,EGSP,1382,0,GRS,0,0,14,52.5585077158862,-0.389124155044556,30,141,0,32,52.555578967876,-0.385165214538574,34,321,0,Peterborough/Sibson AP
29190,EGSQ,1467,0,GRS,0,0,18,51.7868315966808,1.13005757331848,11,180,0,36,51.7828095530023,1.13011121749878,22,360,0,Clacton Airfield
29191,EGSR,2513,0,GRS,0,0,6,51.9126475771943,0.677783489227295,69,60,0,24,51.9160425920576,0.687503814697266,69,240,0,Earls Colne Airfield
29191,EGSR,2501,0,ASP,0,0,6,51.9125483038913,0.67790150642395,69,61,0,24,51.9159234730744,0.687578916549683,69,241,0,Earls Colne Airfield
29192,EGST,2436,0,GRS,0,0,5,52.0732878125759,0.973920822143555,56,48,0,23,52.0777850428619,0.981956720352173,73,228,0,Elmsett Airfield
29193,EGSV,2010,0,ASP,0,0,7,52.4960942123277,1.04686617851257,46,65,0,25,52.4984325638303,1.05506300926209,56,245,0,Old Buckenham Airfield
29194,EGSW,2486,0,GRS,0,0,13,52.2377018140436,0.346187353134155,29,130,0,31,52.2333061328948,0.354695320129395,34,310,0,Newmarket Heath Airfield
29196,EGTB,2335,0,ASP,0,0,6,51.610241855868,-0.812795162200928,157,62,0,24,51.613213318177,-0.803664922714233,159,242,0,Wycombe Air Park
29197,EGTD,5423,0,ASP,0,0,7,51.1144679452482,-0.546140670776367,53,66,0,25,51.1204012790704,-0.524425506591797,49,246,0,Dunsfold Aerodrome
29198,EGTF,2358,0,ASP,0,0,6,51.3463893178967,-0.562931299209595,23,58,0,24,51.3498269786798,-0.554165840148926,21,238,0,Fairoaks AP
29199,EGTH,1657,0,GRS,0,0,3,52.084688266998,-0.320148468017578,36,25,0,21,52.0888020016906,-0.317004919052124,31,205,0,Old Warden Airfield
29200,EGTO,2634,0,GRS,0,0,2,51.3493646182636,0.502849817276001,126,21,0,20,51.3560918374199,0.507055521011353,121,201,0,Rochester AP
29200,EGTO,2521,0,GRS,0,0,16,51.3558573394246,0.500296354293823,118,159,0,34,51.3494249264086,0.504351854324341,126,339,0,Rochester AP
29201,EGTR,2084,0,ASP,0,0,8,51.6553192016039,-0.330469608306885,100,80,0,26,51.6563242572625,-0.321403741836548,93,260,0,Elstree Airfield
29202,EGTW,2995,0,GRS,0,0,4,51.6286138348343,-2.01753616333008,88,38,0,22,51.6350469317072,-2.00931787490845,89,218,0,Oaksey Park AP
29642,EGUD,3042,0,ASP,0,0,7,51.6895650549949,-1.32276892662048,74,74,0,25,51.6918263524344,-1.30981922149658,72,254,0,RAF Abingdon
29642,EGUD,5157,0,ASP,0,0,17,51.6943469008445,-1.31731867790222,79,173,0,35,51.6803058591796,-1.31465792655945,64,353,0,RAF Abingdon
30401,EGUP,8510,0,ASP,0,0,5,52.8389654582615,0.75032114982605,63,54,0,23,52.8528451806842,0.781370401382446,59,234,0,RAF Sculthorpe
29205,EGVP,3243,0,GRS,0,0,8,51.1458366072627,-1.57444596290588,83,84,0,26,51.1467654249715,-1.56034827232361,79,264,0,Middle Wallop Airfield
29205,EGVP,3813,0,GRS,0,0,17,51.1461664069951,-1.57360911369324,83,173,0,35,51.1357799494267,-1.57171010971069,76,353,0,Middle Wallop Airfield
32687,EGVT,3629,0,ASP,0,0,22,51.9768842764501,0.519533157348633,95,215,0,4,51.9687415671868,0.510252714157105,99,35,0,Wethersfield Air Base
32687,EGVT,6690,0,ASP,0,0,10,51.9748223016831,0.492528676986694,97,95,0,28,51.9732030562611,0.522183179855347,96,275,0,Wethersfield Air Base
29206,EGWE,3616,0,GRS,0,0,8,52.0229895467465,-0.310814380645752,52,82,0,26,52.0243165166437,-0.294849872589111,42,262,0,RAF Henlow
29206,EGWE,3757,0,GRS,0,0,13,52.0240392426055,-0.310750007629395,52,130,0,31,52.0174501775995,-0.29788613319397,42,310,0,RAF Henlow
29206,EGWE,4310,0,GRS,0,0,2,52.0144524260238,-0.304505825042725,49,18,0,20,52.0256698533499,-0.298465490341186,45,198,0,RAF Henlow
29207,EGWN,3788,0,GRS,0,0,2,51.7875284489883,-0.739163160324097,111,19,0,20,51.797336332551,-0.733637809753418,97,199,0,RAF Halton
30595,EGYI,1929,0,ASP,0,0,8,53.3102112131209,0.167756080627441,29,77,0,26,53.3113778697886,0.176392793655396,26,257,0,Strubby Glider Field
317476,EGYO,2477,0,GRS,0,0,5,53.4956923461023,0.057463645935059,9,53,0,23,53.4997705064875,0.066593885421753,9,233,0,North Coates
314595,EGZL,2849,0,GRS,0,0,3,57.0985406008813,-3.89461040496826,267,27,0,21,57.1054984115175,-3.88807654380798,261,207,0,Feshiebridge Glider Field
314597,EGZV,1413,0,GRS,0,0,4,51.169037988448,-4.67236518859863,136,37,0,22,51.1721458718302,-4.66867446899414,134,217,0,Lundy Island Airfield
300713,FEA,1490,0,CON,0,0,1,60.6014063111033,-0.873316526412964,0,7,0,19,60.6054613356843,-0.872275829315185,0,187,0,Fetlar AP
35132,GB-0002,2427,0,GRS,0,0,8,54.6859822708038,-1.46413207054138,114,77,0,26,54.6874396868572,-1.45289897918701,98,257,0,Fishburn Airfield
42268,GB-0005,3795,0,ASP,0,0,9,54.8818963283788,-3.21430563926697,10,88,0,27,54.8821987508478,-3.19622755050659,26,268,0,Kirkbride Airfield
44081,GB-0006,2215,0,GRS,0,0,18,51.4953051944147,-1.7439079284668,159,177,0,36,51.4892397636348,-1.7434573173523,162,357,0,Draycott Farm
45167,GB-0007,2522,0,ASP,0,0,7,51.9302618040922,-1.43443465232849,168,74,0,25,51.9321604458783,-1.42365217208862,168,254,0,Enstone Aerodrome
46501,GB-0008,1982,0,GRS,0,0,15,55.0615659335295,-6.58687233924866,13,154,0,33,55.0566993042261,-6.58264517784119,9,334,0,Causeway Airfield
299582,GB-0009,1180,0,GRS,0,0,11,57.0748194562982,-2.84317374229431,142,105,0,29,57.0739796981241,-2.83742308616638,137,285,0,Aboyne Airfield
299582,GB-0009,1307,0,GRS,0,0,5,57.0735306529682,-2.84247636795044,142,54,0,23,57.0756533640094,-2.83716559410095,141,234,0,Aboyne Airfield
298592,GB-0010,1482,0,CON,0,0,9,52.5581685390441,-0.623592138290405,108,87,0,27,52.5583968314379,-0.616918802261353,106,267,0,Spanhoe
299583,GB-0011,3151,0,ASP,0,0,8,51.7053917648324,-2.13920116424561,182,82,0,26,51.7065353294044,-2.12538242340088,177,262,0,Aston Down Airfield
299583,GB-0011,4618,0,ASP,0,0,2,51.7022135673073,-2.134770154953,181,23,0,20,51.7138547876607,-2.12673425674438,182,203,0,Aston Down Airfield
299585,GB-0013,2350,0,GRS,0,0,5,52.1360892831167,-1.85406088829041,38,51,0,23,52.1401390163227,-1.84589624404907,42,231,0,Bidford Airfield
299586,GB-0014,1401,0,GRS,0,0,6,54.2920213338195,-2.6977014541626,98,55,0,24,54.2942317362151,-2.69231557846069,99,235,0,Blease Hall
299587,GB-0015,1812,0,GRS,0,0,10,50.5927797429275,-4.15020346641541,252,101,0,28,50.5918330093681,-4.14252161979675,258,281,0,Brent Tor Glider Field
299588,GB-0016,2652,0,GRS,0,0,7,53.2688255742959,-3.36208462715149,213,69,0,25,53.2714819234606,-3.35076570510864,185,249,0,Bryngwyn Bach Airfield
299589,GB-0017,3402,0,ASP,0,0,1,53.7413571572986,-1.08454585075378,19,8,0,19,53.7506013435304,-1.08243227005005,19,188,0,Burn Airfield
299590,GB-0018,3253,0,GRS,0,0,1,53.3011845719934,-1.7314624786377,390,7,0,19,53.3100381349654,-1.72967076301575,403,187,0,Camphill Airfield
299897,GB-0022,3544,0,GRS,0,0,7,51.7128443607149,-2.29188323020935,228,73,0,25,51.7156628637497,-2.27687358856201,216,253,0,Bristol and Gloshire Gliding Club
307266,GB-0024,1697,0,GRS,0,0,9,52.0856574021048,-2.14000582695007,16,90,0,27,52.0856771801531,-2.13243126869202,20,270,0,Croft Farm Airfield
307268,GB-0025,501398,0,GRS,0,0,18,52.0856574021048,-2.14000582695007,16,182,0,0,50.7120925151281,-2.21981763839722,66,2,0,Dorset Gliding Club (Eyres Field)
307269,GB-0026,1650,0,GRS,0,0,8,50.7944478635884,-2.10015892982483,27,78,0,26,50.7954040797696,-2.09316372871399,27,258,0,Newton Peveril Airfield
307341,GB-0027,1647,0,GRS,0,0,10,50.7247797069379,-2.63762533664703,205,97,0,28,50.724212584179,-2.63054966926575,215,277,0,Stancombe Farm Airstrip (Private)
316925,GB-0029,1553,0,GRS,0,0,4,50.8782492315074,-2.61996030807495,87,43,0,22,50.8813495949148,-2.61533617973328,76,223,0,Melbury Airstrip
316993,GB-0030,3683,0,ASP,0,0,6,52.8930402187263,-0.910019874572754,34,62,0,24,52.8978103796007,-0.895267724990845,35,242,0,Langar Airfield
316993,GB-0030,4694,0,ASP,0,0,0,52.8848708270957,-0.901962518692017,38,3,0,18,52.8977262429129,-0.900996923446655,34,183,0,Langar Airfield
307361,GB-0031,1259,0,GRS,0,0,14,50.7525721925872,-2.76121616363525,44,144,0,32,50.7497755277204,-2.7580189704895,34,324,0,Middle Pymore Farm Airstrip (Private)
307362,GB-0032,3854,0,GRS,0,0,8,51.1276872594819,-2.25439667701721,221,78,0,26,51.1299091874698,-2.23793864250183,209,258,0,Bath Wilts&Dorset Gliding Club
307373,GB-0033,2673,0,GRS,0,0,9,51.003824530325,-3.2475757598877,77,89,0,27,51.0039561808535,-3.23592960834503,54,269,0,Heywood Farm Airstrip
307375,GB-0034,1203,0,GRS,0,0,17,52.6721893635487,-1.52550101280212,100,167,0,35,52.668981939684,-1.52423501014709,105,347,0,Cottage Farm Airstrip UL
307375,GB-0034,1471,0,GRS,0,0,6,52.6686794017527,-1.52434766292572,108,61,0,24,52.6706247166141,-1.51852190494537,100,241,0,Cottage Farm Airstrip UL
307377,GB-0035,949,0,GRS,0,0,12,51.5472757993841,-3.71846437454224,38,117,0,30,51.5460881808566,-3.71474146842957,44,297,0,Old Park Farm Airstrip
307377,GB-0035,1042,0,GRS,0,0,0,51.5459213780189,-3.7173593044281,38,2,0,18,51.5487769582215,-3.71717691421509,45,182,0,Old Park Farm Airstrip
322712,GB-0036,1104,0,GRS,0,0,17,52.7868510195038,-1.09699666500092,111,174,0,35,52.7838402022372,-1.09647631645203,108,354,0,Horse Leys Farm Airstrip
307379,GB-0037,1710,0,GRS,0,0,6,51.3186507638058,-2.40418463945389,158,60,0,24,51.3210059750947,-2.39769637584686,155,240,0,White Ox Mead Airstrip
307382,GB-0038,1950,0,GRS,0,0,1,55.2740994364334,-1.72256425023079,60,9,0,19,55.279315424189,-1.72116279602051,60,189,0,Eshott Airfield
307382,GB-0038,2097,0,ASP,0,0,1,55.2741185354708,-1.72277212142944,60,8,0,19,55.2792634815845,-1.72138273715973,60,188,0,Eshott Airfield
307382,GB-0038,1639,0,ASP,0,0,7,55.2793268821074,-1.72244891524315,60,71,0,25,55.2807369446804,-1.71537593007088,56,251,0,Eshott Airfield
307392,GB-0042,1953,0,ASP,0,0,4,50.970535344046,-1.25128269195557,48,41,0,22,50.9745888644728,-1.24572515487671,60,221,0,Lower Upham Airfield
307395,GB-0044,2058,0,GRS,0,0,18,51.4968147466932,-1.71284794807434,167,176,0,36,51.4911837285524,-1.71224713325501,166,356,0,Lower Upham Farm Airfield
307395,GB-0044,1797,0,GRS,0,0,10,51.496794708716,-1.7128586769104,167,97,0,28,51.4962336417786,-1.70499444007874,178,277,0,Lower Upham Farm Airfield
307401,GB-0045,1472,0,GRS,0,0,6,51.3893515863584,-1.7363977432251,194,64,0,24,51.3910922688767,-1.73056125640869,188,244,0,Clench Common Airfield
307401,GB-0045,1263,0,GRS,0,0,15,51.3914403974337,-1.73463821411133,192,148,0,33,51.3885080010078,-1.73168778419495,190,328,0,Clench Common Airfield
307406,GB-0046,2224,0,GRS,0,0,2,52.3645810945427,-0.479525327682495,54,16,0,20,52.3704376587259,-0.476735830307007,71,196,0,Keyston Airfield
307624,GB-0047,1930,0,GRS,0,0,5,52.8919786732497,1.31782293319702,58,48,0,23,52.8955321593066,1.32432460784912,52,228,0,Cromer/Northrepps Aerodrome
307624,GB-0047,1272,0,GRS,0,0,15,52.8936648354699,1.31574690341949,61,145,0,33,52.890794113155,1.31902992725372,60,325,0,Cromer/Northrepps Aerodrome
307412,GB-0048,1883,0,GRS,0,0,6,57.7515167953374,-3.94874811172485,22,60,0,24,57.7540871492301,-3.94035816192627,22,240,0,Easter Airfield
307417,GB-0049,1337,0,GRS,0,0,9,50.8900284998574,-1.98906719684601,44,92,0,27,50.8898931423352,-1.98325753211975,41,272,0,Bowerswaine Farm Airfield
307420,GB-0050,1574,0,GRS,0,0,8,51.1631243592414,-2.21211433410645,137,84,0,26,51.163568412336,-2.20526933670044,131,264,0,Wing Farm Airfield
307423,GB-0051,1379,0,GRS,0,0,2,51.05903093698,-1.01153612136841,188,17,0,20,51.0626485660795,-1.00978195667267,187,197,0,Colemore Farm Airfield
307438,GB-0052,1998,0,GRS,0,0,11,50.8678770844892,-3.86690855026245,144,114,0,29,50.8656290302982,-3.85899066925049,148,294,0,Eggesford Airfield
307441,GB-0053,1388,0,GRS,0,0,7,50.6268528748172,-2.52144813537598,37,71,0,25,50.6281187799762,-2.51579135656357,33,251,0,Lower Manor Farm Airstrip
307464,GB-0054,1275,0,GRS,0,0,10,51.4321481388413,-1.91316068172455,174,101,0,28,51.4314575154113,-1.90766215324402,169,281,0,Yatesbury Airfield
307468,GB-0055,3829,0,GRS,0,0,11,52.5864677374426,-0.337926149368286,37,110,0,29,52.5829606717626,-0.321639776229858,34,290,0,Milton Airfield
307469,GB-0056,1007,0,GRS,0,0,10,50.4203040670332,-4.80777382850647,139,104,0,28,50.4196136373576,-4.80357885360718,130,284,0,Roche Barton Farm Airstrip
307469,GB-0056,1436,0,GRS,0,0,14,50.4208030841963,-4.80649709701538,139,142,0,32,50.4176926860021,-4.80270981788635,128,322,0,Roche Barton Farm Airstrip
307470,GB-0057,2101,0,GRS,0,0,6,53.6276024011589,-1.26935005187988,38,55,0,24,53.6309203316732,-1.2614107131958,44,235,0,Walton Wood Airfield
307471,GB-0058,704,0,GRS,0,0,18,52.9763711903667,-0.076324939727783,16,180,0,36,52.9744395151624,-0.076314210891724,13,360,0,Boston Aerodrome
307471,GB-0058,1929,0,GRS,0,0,9,52.9745784177656,-0.076314210891724,13,90,0,27,52.9745525754546,-0.067532658576965,13,270,0,Boston Aerodrome
331390,GB-0059,1123,0,GRS,0,0,9,51.6211373769146,-1.33879512548447,65,89,0,27,51.6211806739813,-1.33383303880692,65,269,0,Steventon Private Airstrip
307485,GB-0060,1481,0,GRS,0,0,3,50.2832586829697,-5.22992134094238,102,28,0,21,50.2868269134032,-5.22689044475555,104,208,0,Porthtowan Airfield
307508,GB-0062,2151,0,GRS,0,0,10,50.698299301446,-3.16033959388733,158,97,0,28,50.6976197279244,-3.15109133720398,148,277,0,Branscombe Airfield
307511,GB-0063,1734,0,GRS,0,0,17,50.7371680979287,-3.17780613899231,234,174,0,35,50.7324419830891,-3.17699611186981,222,354,0,Farway Common Airfield
307528,GB-0064,1108,0,GRS,0,0,17,53.1663501930383,-2.57595598697662,46,167,0,35,53.1636768636758,-2.57491394877434,46,347,0,Ashcroft Airfield
307528,GB-0064,1925,0,GRS,0,0,12,53.1665624442339,-2.57556974887848,46,117,0,30,53.1641665175107,-2.56789326667786,45,297,0,Ashcroft Airfield
307528,GB-0064,2038,0,GRS,0,0,13,53.1650147551856,-2.57402077317238,46,125,0,31,53.1626870865671,-2.56869792938232,45,305,0,Ashcroft Airfield
307528,GB-0064,1662,0,GRS,0,0,9,53.1635948521426,-2.57481604814529,46,85,0,27,53.1639381738888,-2.56784230470657,45,265,0,Ashcroft Airfield
307536,GB-0065,2476,0,GRS,0,0,0,52.0042955544514,0.223900079727173,86,2,0,18,52.0110780644751,0.224361419677734,77,182,0,Audley End Airfield
317040,GB-0066,2167,0,GRS,0,0,8,54.1108486011233,-0.467219352722168,151,84,0,26,54.111508987822,-0.457144975662231,159,264,0,Eddsfield Airfield
307565,GB-0068,2220,0,GRS,0,0,7,55.6540207762938,-5.76014578342438,11,69,0,25,55.6561968013749,-5.75007140636444,16,249,0,Gigha Airfield
307568,GB-0069,1380,0,GRS,0,0,4,51.1866532829926,0.682729482650757,35,40,0,22,51.1895448034457,0.686624050140381,40,220,0,Egerton Airfield
307573,GB-0071,1620,0,GRS,0,0,8,51.8058783359369,0.337521135807037,62,81,0,26,51.8066097215835,0.344607532024384,69,261,0,High Easter Airfield
307575,GB-0072,1437,0,ASP,0,0,7,53.4956604340675,-0.517709255218506,29,74,0,25,53.4967390475305,-0.511336326599121,16,254,0,Hibaldstow Airfield
307575,GB-0072,1839,0,ASP,0,0,15,53.5000321590991,-0.522644519805908,26,145,0,33,53.4958902001819,-0.517805814743042,26,325,0,Hibaldstow Airfield
307576,GB-0073,2202,0,ASP,0,0,5,52.0262375824089,-1.21369957923889,151,52,0,23,52.0299342465372,-1.20594263076782,149,232,0,Hinton-in-the-Hedges Airfield
307576,GB-0073,1550,0,GRS,0,0,5,52.0271122671441,-1.21085107326508,153,52,0,23,52.0297329182342,-1.20541155338287,149,232,0,Hinton-in-the-Hedges Airfield
307576,GB-0073,1298,0,GRS,0,0,14,52.0297296177627,-1.20523989200592,149,135,0,32,52.0272178882941,-1.20114147663116,147,315,0,Hinton-in-the-Hedges Airfield
307576,GB-0073,2134,0,GRS,0,0,9,52.026871317962,-1.21074378490448,149,90,0,27,52.0268977234152,-1.20123267173767,144,270,0,Hinton-in-the-Hedges Airfield
307740,GB-0075,9863,0,ASP,0,0,7,53.9192650640749,-1.0118579864502,11,71,0,25,53.9282237017118,-0.96853494644165,13,251,0,Elvington Airfield
317041,GB-0076,2038,0,GRS,0,0,6,52.1143197762317,-3.20007383823395,253,58,0,24,52.1173009497782,-3.19237589836121,257,238,0,Lane Farm Airstrip
307751,GB-0077,1963,0,ASP,0,0,9,51.9853492743517,-1.06026649475098,121,91,0,27,51.9852468580985,-1.05152785778046,119,271,0,Finmere Aerodrome
307764,GB-0078,1326,0,ASP,0,0,9,52.7819875376518,0.673384666442871,86,92,0,27,52.7818837082307,0.679392814636231,81,272,0,Great Massingham Airfield
307764,GB-0078,1253,0,ASP,0,0,14,52.7819486016479,0.673277378082275,86,138,0,32,52.7794047072406,0.677096843719482,84,318,0,Great Massingham Airfield
307764,GB-0078,2914,0,ASP,0,0,3,52.7749914764789,0.67265510559082,79,32,0,21,52.7817668998359,0.67965030670166,81,212,0,Great Massingham Airfield
317131,GB-0079,1754,0,GRS,0,0,10,51.308254539597,-1.67749643325806,194,98,0,28,51.3075586914145,-1.66988432407379,192,278,0,Manor Farm Airstrip
331391,GB-0093,957,0,GRS,0,0,8,54.5701414088469,-1.79471701383591,107,76,0,26,54.5707555866951,-1.79031282663345,105,256,0,Staindrop Private Airstrip
307958,GB-0127,2066,0,GRS,0,0,10,50.224414609358,-3.80566835403442,132,102,0,28,50.2232339662736,-3.79701018333435,127,282,0,Bolt Head
307977,GB-0146,2461,0,GRS,0,0,9,52.2462159758572,0.763721466064453,62,86,0,27,52.2466495237181,0.774718523025513,60,266,0,Rougham RAF Bury StEdmunds
308246,GB-0150,1212,0,GRS,0,0,9,55.8725811996537,-5.92470467090607,3,87,0,27,55.8727677960997,-5.91878771781921,0,267,0,Knockrome Airstrip
310506,GB-0151,1466,0,GRS,0,0,11,53.8141420470324,-1.93575024604797,330,108,0,29,53.8129115767745,-1.92926734685898,327,288,0,Oxenhope Airfield
310506,GB-0151,1099,0,GRS,0,0,7,53.8138031566404,-1.9338271021843,330,72,0,25,53.8147469754068,-1.92897766828537,315,252,0,Oxenhope Airfield
314331,GB-0153,1251,0,CON,0,0,5,54.8479303444886,-4.45301413536072,22,52,0,23,54.8500243310056,-4.44829344749451,26,232,0,Wigtown Airfield
314367,GB-0157,2436,0,GRS,0,0,4,51.5478028785738,-1.10539197921753,64,35,0,22,51.5532667954597,-1.09921216964722,62,215,0,Chiltern Park Aerodrome
314759,GB-0166,1107,0,GRS,0,0,5,54.7367996544487,-2.65438914299011,182,47,0,23,54.738874629681,-2.65054821968079,183,227,0,Glassonby Airfield
314759,GB-0166,1460,0,GRS,0,0,18,54.7398532378322,-2.6521360874176,182,176,0,36,54.7358581380975,-2.65170693397522,180,356,0,Glassonby Airfield
314761,GB-0168,1442,0,GRS,0,0,6,54.6551223867404,-2.93762505054474,315,60,0,24,54.6571177584321,-2.93172419071198,314,240,0,Berrier Airstrip
314762,GB-0169,1242,0,GRS,0,0,16,54.5720989712997,-2.67179131507874,258,163,0,34,54.5688399431807,-2.67009079456329,263,343,0,Bedlands Gate airstrip
314762,GB-0169,1172,0,GRS,0,0,15,54.5719092831025,-2.67255842685699,258,151,0,33,54.5691073923249,-2.66984403133392,263,331,0,Bedlands Gate airstrip
314762,GB-0169,1146,0,GRS,0,0,13,54.5717227036867,-2.67295002937317,259,129,0,31,54.5697262504774,-2.66876578330994,263,309,0,Bedlands Gate airstrip
315465,GB-0175,3034,0,GRS,0,0,3,51.1726503785926,1.27445697784424,125,33,0,21,51.1796590881588,1.28160238265991,99,213,0,Channel gliding club
315670,GB-0176,1658,0,GRS,0,0,3,51.0303361310012,-0.33207893371582,68,27,0,21,51.0343911768992,-0.328806638717651,83,207,0,Jackrells Farm
315672,GB-0177,1752,0,GRS,0,0,4,51.9100002140073,1.1785626411438,17,41,0,22,51.9136402981538,1.18364810943604,21,221,0,Great Oakley
315672,GB-0177,2871,0,GRS,0,0,9,51.91238946615,1.17701768875122,14,92,0,27,51.9121710633384,1.18977427482605,18,272,0,Great Oakley
315686,GB-0179,1884,0,ASP,0,0,3,54.2288652271899,-0.9772789478302,35,34,0,21,54.2331296475077,-0.9722900390625,36,214,0,Wombleton
315686,GB-0179,2086,0,ASP,0,0,9,54.228636315699,-0.97652792930603,35,93,0,27,54.2283070572189,-0.966759324073792,36,273,0,Wombleton
315788,GB-0180,1607,0,GRS,0,0,10,55.680131144778,-4.11708354949951,257,95,0,28,55.6797742490971,-4.10929441452026,254,275,0,Strathaven Airfield
315788,GB-0180,499,0,GRS,0,0,16,55.6807178983958,-4.11401778459549,256,157,0,34,55.6794536451156,-4.11307901144028,256,337,0,Strathaven Airfield
315788,GB-0180,705,0,GRS,0,0,6,55.6794400345111,-4.11302000284195,256,62,0,24,55.6803549590521,-4.10999983549118,254,242,0,Strathaven Airfield
315912,GB-0181,1214,0,GRS,0,0,10,56.001440701801,-2.73858904838562,37,100,0,28,56.0008767667453,-2.73272037506104,36,280,0,East Fortune Airfield
315912,GB-0181,435,0,GRS,0,0,19,56.0014646988549,-2.73628234863281,38,190,0,1,56.0002888256909,-2.7366578578949,38,10,0,East Fortune Airfield
315913,GB-0182,2871,0,GRS,0,0,6,53.1359263165595,-0.003283023834229,11,57,0,24,53.1401612782007,0.007778406143188,17,237,0,East Kirkby
315929,GB-0183,1236,0,GRS,0,0,6,53.4207989952864,-0.912584066390991,19,57,0,24,53.4226211527026,-0.907788276672363,19,237,0,Willow Farm Airstrip
315930,GB-0184,1922,0,GRS,0,0,15,52.9502248790289,1.12109363079071,26,154,0,33,52.9454960465375,1.12495601177216,40,334,0,Weybourne Airstrip
315930,GB-0184,1043,0,GRS,0,0,3,52.9464980979534,1.12255811691284,21,31,0,21,52.9489578741327,1.12497746944428,22,211,0,Weybourne Airstrip
315931,GB-0185,1971,0,GRS,0,0,10,51.4115871709502,-2.22472071647644,133,99,0,28,51.410764071393,-2.2161591053009,129,279,0,Wadswick Farm Airstrip
315998,GB-0186,1090,0,GRS,0,0,12,55.1395355382031,-6.97216629981995,6,120,0,30,55.1380208100948,-6.9676548242569,9,300,0,Bellarena
315998,GB-0186,1473,0,GRS,0,0,9,55.1393607648167,-6.97186052799225,6,88,0,27,55.1395110086512,-6.96480095386505,9,268,0,Bellarena
315999,GB-0187,2232,0,GRS,0,0,4,51.9093714423158,0.586990714073181,76,35,0,22,51.9143782065138,0.592693090438843,79,215,0,Boones Farm Airstrip
316001,GB-0188,1361,0,GRS,0,0,15,52.7821497706264,-0.529468059539795,88,147,0,33,52.7790153225258,-0.526120662689209,78,327,0,Black Spring Farm Airstrip
316002,GB-0189,1245,0,GRS,0,0,11,53.1182740026372,-0.894216299057007,55,107,0,29,53.1172759346718,-0.888776779174805,48,287,0,Caunton Airstrip
316002,GB-0189,1410,0,GRS,0,0,3,53.1182353681793,-0.893368721008301,53,31,0,21,53.1215384889075,-0.890021324157715,45,211,0,Caunton Airstrip
316004,GB-0190,1536,0,GRS,0,0,9,52.0684537740086,0.731878280639648,57,94,0,27,52.0681503926079,0.738712549209595,68,274,0,Cuckoo Tye Farm Airstrip
316006,GB-0191,1665,0,GRS,0,0,9,52.1293652544473,-4.37012046575546,285,87,0,27,52.1296402285079,-4.36269879341126,279,267,0,Cruglas Synod Inn Airstrip
316007,GB-0192,1777,0,GRS,0,0,7,52.5024166193084,-2.56617665290833,214,65,0,25,52.5044476955218,-2.55890250205994,190,245,0,Ditton Priors Airstrip
316009,GB-0193,2125,0,GRS,0,0,11,51.2650903188433,-1.46619200706482,171,106,0,29,51.2634589758879,-1.4572548866272,180,286,0,Bourne Park Airfield
316013,GB-0194,2025,0,GRS,0,0,10,52.7242786324463,0.51935076713562,14,96,0,28,52.723700312558,0.528470277786255,15,276,0,East Winch Airstrip
316015,GB-0195,1875,0,GRS,0,0,16,52.2157256283484,-0.703178644180298,84,156,0,34,52.2110187871411,-0.699799060821533,90,336,0,Easton Maudit Airstrip
316028,GB-0196,1390,0,GRS,0,0,9,52.5193023926866,-2.88013458251953,422,89,0,27,52.5193415632712,-2.87386894226074,416,269,0,Midland Glider Club
316028,GB-0196,1002,0,GRS,0,0,1,52.5148954789534,-2.88012385368347,419,10,0,19,52.5175984384559,-2.87930846214294,427,190,0,Midland Glider Club
316028,GB-0196,2092,0,GRS,0,0,3,52.5142360360662,-2.87944793701172,427,26,0,21,52.5194003190826,-2.87534952163696,421,206,0,Midland Glider Club
316028,GB-0196,1365,0,GRS,0,0,1,52.5104358852209,-2.88008093833923,433,12,0,19,52.514098922936,-2.87882566452026,430,192,0,Midland Glider Club
316028,GB-0196,1078,0,GRS,0,0,7,52.5137398150912,-2.8778600692749,430,66,0,25,52.5149542407107,-2.8734290599823,428,246,0,Midland Glider Club
